Order_ID,User_ID,Product_ID,"upid",Shipping_Address_ID,Credit_Card_ID,Subtotal,Tax_Cost,Shipping_Cost,Total_Cost,"date","Created_Date","Updated_Date","Status",Transaction_Number,Tracking_Number,"Tracking_Type","Notes"
1621,165,45,"E",NULL,NULL,435,39,27,501,"2014-10-15 21:20:12","2014-10-15 21:20:12","2014-12-02 21:20:12","Delivered",3998046,334014213,"4","Enter Notes Here"
1622,177,1,"D",NULL,NULL,405,36,86,527,"2014-10-15 21:39:14","2014-10-15 21:39:14","2014-10-23 21:39:14","Received",8380923,881913414,"3","Enter Notes Here"
1623,214,26,"E",NULL,NULL,418,38,47,503,"2014-10-15 21:56:59","2014-10-15 21:56:59","2014-11-04 21:56:59","Received",7544570,800550680,"2","Enter Notes Here"
1624,114,19,"B",NULL,NULL,241,22,65,328,"2014-10-15 23:15:34","2014-10-15 23:15:34","2014-11-19 23:15:34","Delivered",5182689,715811044,"3","Enter Notes Here"
1625,67,26,"C",NULL,NULL,213,19,87,319,"2014-10-15 23:20:01","2014-10-15 23:20:01","2014-11-08 23:20:01","In Transit",652202,893177057,"6","Enter Notes Here"
1626,71,50,"E",NULL,NULL,161,14,84,259,"2014-10-15 23:21:25","2014-10-15 23:21:25","2014-11-17 23:21:25","Received",6453986,309766671,"4","Enter Notes Here"
1627,11,24,"B",NULL,NULL,423,38,76,537,"2014-10-15 23:47:03","2014-10-15 23:47:03","2014-10-24 23:47:03","Delivered",5519519,768221431,"3","Enter Notes Here"
1628,34,17,"E",NULL,NULL,338,30,85,453,"2014-10-16 01:11:42","2014-10-16 01:11:42","2014-11-19 01:11:42","Received",5714274,94135855,"8","Enter Notes Here"
1629,13,50,"B",NULL,NULL,368,33,63,464,"2014-10-16 01:42:17","2014-10-16 01:42:17","2014-11-06 01:42:17","Cancelled",8985171,976835917,"6","Enter Notes Here"
1630,17,30,"G",NULL,NULL,444,40,55,539,"2014-10-16 01:44:27","2014-10-16 01:44:27","2014-11-29 01:44:27","In Transit",5889405,514736423,"8","Enter Notes Here"
1631,53,37,"B",NULL,NULL,370,33,98,501,"2014-10-16 01:48:51","2014-10-16 01:48:51","2014-12-01 01:48:51","In Transit",1275441,435637052,"8","Enter Notes Here"
1632,58,48,"G",NULL,NULL,402,36,72,510,"2014-10-16 03:22:59","2014-10-16 03:22:59","2014-11-21 03:22:59","In Transit",6736984,786964180,"4","Enter Notes Here"
1633,63,19,"F",NULL,NULL,262,24,20,306,"2014-10-16 03:40:47","2014-10-16 03:40:47","2014-12-02 03:40:47","Delivered",6630634,49458143,"6","Enter Notes Here"
1634,191,32,"C",NULL,NULL,204,18,53,275,"2014-10-16 05:09:09","2014-10-16 05:09:09","2014-11-14 05:09:09","Delivered",9510023,817478005,"5","Enter Notes Here"
1635,38,27,"G",NULL,NULL,369,33,49,451,"2014-10-16 05:10:28","2014-10-16 05:10:28","2014-10-29 05:10:28","Received",1564758,152818363,"5","Enter Notes Here"
1636,125,6,"E",NULL,NULL,71,6,83,160,"2014-10-16 08:07:24","2014-10-16 08:07:24","2014-11-07 08:07:24","Delivered",3936293,978680431,"6","Enter Notes Here"
1637,181,2,"B",NULL,NULL,103,9,13,125,"2014-10-16 08:50:49","2014-10-16 08:50:49","2014-10-25 08:50:49","In Transit",3100542,267563251,"9","Enter Notes Here"
1638,70,33,"F",NULL,NULL,106,10,39,155,"2014-10-16 08:58:47","2014-10-16 08:58:47","2014-10-28 08:58:47","Cancelled",353025,992162266,"7","Enter Notes Here"
1639,65,15,"B",NULL,NULL,186,17,59,262,"2014-10-16 12:36:45","2014-10-16 12:36:45","2014-11-04 12:36:45","Delivered",1773837,209092802,"4","Enter Notes Here"
1640,8,33,"C",NULL,NULL,90,8,58,156,"2014-10-16 13:46:05","2014-10-16 13:46:05","2014-10-26 13:46:05","Cancelled",4661835,364105107,"4","Enter Notes Here"
1641,120,9,"F",NULL,NULL,313,28,24,365,"2014-10-16 14:30:25","2014-10-16 14:30:25","2014-11-06 14:30:25","In Transit",3171325,880157102,"5","Enter Notes Here"
1642,79,38,"E",NULL,NULL,156,14,62,232,"2014-10-16 14:32:35","2014-10-16 14:32:35","2014-11-12 14:32:35","Cancelled",4045030,39937976,"8","Enter Notes Here"
1643,14,23,"F",NULL,NULL,452,41,30,523,"2014-10-16 15:23:46","2014-10-16 15:23:46","2014-10-23 15:23:46","Delivered",4547017,637097680,"6","Enter Notes Here"
1644,79,13,"D",NULL,NULL,98,9,27,134,"2014-10-16 15:26:02","2014-10-16 15:26:02","2014-11-27 15:26:02","In Transit",5491485,339162126,"7","Enter Notes Here"
1645,33,31,"F",NULL,NULL,458,41,38,537,"2014-10-16 16:24:10","2014-10-16 16:24:10","2014-10-23 16:24:10","In Transit",7212876,57320722,"1","Enter Notes Here"
1646,114,36,"A",NULL,NULL,49,4,53,106,"2014-10-16 17:09:51","2014-10-16 17:09:51","2014-11-09 17:09:51","Received",3740334,392428760,"2","Enter Notes Here"
1647,221,2,"F",NULL,NULL,477,43,57,577,"2014-10-16 18:16:37","2014-10-16 18:16:37","2014-11-10 18:16:37","Delivered",7023468,244636690,"7","Enter Notes Here"
1648,47,28,"B",NULL,NULL,18,2,65,85,"2014-10-16 18:32:20","2014-10-16 18:32:20","2014-10-31 18:32:20","Received",6055379,64495087,"1","Enter Notes Here"
1649,192,40,"D",NULL,NULL,141,13,85,239,"2014-10-16 18:54:42","2014-10-16 18:54:42","2014-11-18 18:54:42","Delivered",4877706,807165288,"3","Enter Notes Here"
1650,202,5,"D",NULL,NULL,228,21,80,329,"2014-10-16 19:34:47","2014-10-16 19:34:47","2014-11-19 19:34:47","Delivered",2712323,720411253,"7","Enter Notes Here"
1651,147,19,"B",NULL,NULL,283,25,90,398,"2014-10-16 19:49:59","2014-10-16 19:49:59","2014-11-19 19:49:59","Cancelled",9445264,432974512,"5","Enter Notes Here"
1652,56,8,"F",NULL,NULL,329,30,92,451,"2014-10-16 20:12:52","2014-10-16 20:12:52","2014-11-09 20:12:52","Cancelled",607603,299029865,"4","Enter Notes Here"
1653,193,24,"G",NULL,NULL,60,5,38,103,"2014-10-16 23:54:12","2014-10-16 23:54:12","2014-11-23 23:54:12","Delivered",814978,858354390,"8","Enter Notes Here"
1654,136,47,"F",NULL,NULL,365,33,93,491,"2014-10-17 03:23:56","2014-10-17 03:23:56","2014-10-25 03:23:56","Ready for Pickup",6979669,87877131,"1","Enter Notes Here"
1655,18,32,"G",NULL,NULL,432,39,85,556,"2014-10-17 04:01:11","2014-10-17 04:01:11","2014-11-02 04:01:11","Delivered",8694139,344560398,"5","Enter Notes Here"
1656,145,50,"A",NULL,NULL,197,18,54,269,"2014-10-17 05:50:57","2014-10-17 05:50:57","2014-12-02 05:50:57","Cancelled",8803353,597778677,"5","Enter Notes Here"
1657,118,1,"B",NULL,NULL,126,11,85,222,"2014-10-17 09:35:02","2014-10-17 09:35:02","2014-11-24 09:35:02","Delivered",6648323,811255520,"8","Enter Notes Here"
1658,90,28,"C",NULL,NULL,299,27,94,420,"2014-10-17 14:58:04","2014-10-17 14:58:04","2014-12-01 14:58:04","Delivered",7776319,176346283,"2","Enter Notes Here"
1659,13,36,"D",NULL,NULL,24,2,96,122,"2014-10-17 15:45:55","2014-10-17 15:45:55","2014-11-08 15:45:55","Ready for Pickup",5363554,627947484,"6","Enter Notes Here"
1660,53,48,"E",NULL,NULL,356,32,30,418,"2014-10-17 15:52:43","2014-10-17 15:52:43","2014-11-17 15:52:43","Delivered",608591,539923399,"5","Enter Notes Here"
1661,207,22,"B",NULL,NULL,23,2,25,50,"2014-10-17 16:23:25","2014-10-17 16:23:25","2014-11-05 16:23:25","Delivered",5480260,336261521,"9","Enter Notes Here"
1662,117,41,"F",NULL,NULL,22,2,57,81,"2014-10-17 18:24:21","2014-10-17 18:24:21","2014-11-12 18:24:21","In Transit",6379680,127290345,"9","Enter Notes Here"
1663,61,47,"B",NULL,NULL,127,11,52,190,"2014-10-17 18:31:15","2014-10-17 18:31:15","2014-11-17 18:31:15","Delivered",8097113,797269359,"6","Enter Notes Here"
1664,158,23,"B",NULL,NULL,71,6,22,99,"2014-10-17 18:55:31","2014-10-17 18:55:31","2014-11-22 18:55:31","Delivered",3588075,106718987,"9","Enter Notes Here"
1665,12,46,"B",NULL,NULL,31,3,84,118,"2014-10-17 19:23:49","2014-10-17 19:23:49","2014-11-11 19:23:49","Delivered",1114268,342723872,"2","Enter Notes Here"
1666,78,36,"F",NULL,NULL,25,2,92,119,"2014-10-17 19:38:04","2014-10-17 19:38:04","2014-11-18 19:38:04","In Transit",7573860,96266999,"3","Enter Notes Here"
1667,39,44,"C",NULL,NULL,61,5,95,161,"2014-10-17 21:15:57","2014-10-17 21:15:57","2014-11-09 21:15:57","Delivered",8903924,954438691,"7","Enter Notes Here"
1668,78,44,"B",NULL,NULL,42,4,88,134,"2014-10-17 22:45:20","2014-10-17 22:45:20","2014-10-30 22:45:20","In Transit",852339,506634627,"3","Enter Notes Here"
1669,69,29,"C",NULL,NULL,318,29,52,399,"2014-10-18 00:01:19","2014-10-18 00:01:19","2014-11-07 00:01:19","Received",5531251,621567758,"1","Enter Notes Here"
1670,6,19,"F",NULL,NULL,310,28,58,396,"2014-10-18 01:15:34","2014-10-18 01:15:34","2014-11-02 01:15:34","Cancelled",8695226,23877029,"7","Enter Notes Here"
1671,204,26,"E",NULL,NULL,282,25,64,371,"2014-10-18 03:04:56","2014-10-18 03:04:56","2014-11-27 03:04:56","Delivered",873638,805050237,"9","Enter Notes Here"
1672,177,3,"G",NULL,NULL,311,28,81,420,"2014-10-18 03:43:41","2014-10-18 03:43:41","2014-11-29 03:43:41","Ready for Pickup",1419773,63425450,"2","Enter Notes Here"
1673,120,15,"E",NULL,NULL,286,26,29,341,"2014-10-18 05:47:02","2014-10-18 05:47:02","2014-11-09 05:47:02","Delivered",7173680,668816753,"9","Enter Notes Here"
1674,145,46,"D",NULL,NULL,440,40,21,501,"2014-10-18 06:25:31","2014-10-18 06:25:31","2014-11-06 06:25:31","Delivered",2887535,204019935,"5","Enter Notes Here"
1675,204,6,"G",NULL,NULL,133,12,47,192,"2014-10-18 06:32:08","2014-10-18 06:32:08","2014-11-03 06:32:08","Delivered",8450076,380256251,"4","Enter Notes Here"
1676,32,23,"D",NULL,NULL,198,18,71,287,"2014-10-18 09:09:51","2014-10-18 09:09:51","2014-11-17 09:09:51","Delivered",6892032,563378204,"4","Enter Notes Here"
1677,35,20,"A",NULL,NULL,84,8,76,168,"2014-10-18 09:49:23","2014-10-18 09:49:23","2014-11-01 09:49:23","Delivered",1553810,862062862,"2","Enter Notes Here"
1678,71,4,"F",NULL,NULL,350,32,61,443,"2014-10-18 11:15:34","2014-10-18 11:15:34","2014-11-19 11:15:34","Delivered",3696376,978596172,"6","Enter Notes Here"
1679,106,25,"A",NULL,NULL,204,18,27,249,"2014-10-18 11:55:50","2014-10-18 11:55:50","2014-12-02 11:55:50","Ready for Pickup",5084940,979524956,"9","Enter Notes Here"
1680,143,29,"A",NULL,NULL,16,1,57,74,"2014-10-18 12:03:59","2014-10-18 12:03:59","2014-11-08 12:03:59","Delivered",7458874,379662804,"8","Enter Notes Here"
1681,11,17,"F",NULL,NULL,11,1,33,45,"2014-10-18 12:23:27","2014-10-18 12:23:27","2014-11-28 12:23:27","Received",1642980,218952310,"3","Enter Notes Here"
1682,122,40,"D",NULL,NULL,66,6,93,165,"2014-10-18 13:00:18","2014-10-18 13:00:18","2014-11-10 13:00:18","Delivered",9866654,549745700,"4","Enter Notes Here"
1683,78,40,"B",NULL,NULL,247,22,67,336,"2014-10-18 16:19:46","2014-10-18 16:19:46","2014-10-31 16:19:46","Delivered",6393148,463308880,"9","Enter Notes Here"
1684,167,8,"A",NULL,NULL,139,13,40,192,"2014-10-18 17:10:33","2014-10-18 17:10:33","2014-11-22 17:10:33","Delivered",8308204,999786943,"8","Enter Notes Here"
1685,74,14,"G",NULL,NULL,359,32,44,435,"2014-10-18 17:22:30","2014-10-18 17:22:30","2014-11-20 17:22:30","Ready for Pickup",8954269,827613114,"5","Enter Notes Here"
1686,107,50,"D",NULL,NULL,391,35,32,458,"2014-10-18 17:52:39","2014-10-18 17:52:39","2014-11-25 17:52:39","Ready for Pickup",3538975,976713709,"9","Enter Notes Here"
1687,106,45,"C",NULL,NULL,381,34,90,505,"2014-10-18 18:04:51","2014-10-18 18:04:51","2014-11-26 18:04:51","Received",2771141,280707300,"9","Enter Notes Here"
1688,30,49,"C",NULL,NULL,379,34,20,433,"2014-10-18 18:11:11","2014-10-18 18:11:11","2014-11-27 18:11:11","In Transit",2606066,625168211,"9","Enter Notes Here"
1689,68,48,"B",NULL,NULL,322,29,67,418,"2014-10-18 18:33:22","2014-10-18 18:33:22","2014-11-05 18:33:22","Ready for Pickup",1324127,85447134,"8","Enter Notes Here"
1690,143,43,"C",NULL,NULL,108,10,26,144,"2014-10-18 19:01:01","2014-10-18 19:01:01","2014-12-04 19:01:01","Received",9407829,656043576,"6","Enter Notes Here"
1691,11,44,"B",NULL,NULL,346,31,87,464,"2014-10-18 19:23:55","2014-10-18 19:23:55","2014-11-23 19:23:55","Delivered",3187296,625526395,"6","Enter Notes Here"
1692,30,10,"G",NULL,NULL,228,21,85,334,"2014-10-18 19:31:07","2014-10-18 19:31:07","2014-11-29 19:31:07","Cancelled",9119750,884939420,"9","Enter Notes Here"
1693,134,32,"A",NULL,NULL,172,15,41,228,"2014-10-18 20:35:32","2014-10-18 20:35:32","2014-11-24 20:35:32","Delivered",6798277,139033054,"4","Enter Notes Here"
1694,206,27,"A",NULL,NULL,372,33,21,426,"2014-10-18 20:53:08","2014-10-18 20:53:08","2014-11-29 20:53:08","Received",6273420,923143195,"3","Enter Notes Here"
1695,159,28,"D",NULL,NULL,222,20,97,339,"2014-10-18 21:13:06","2014-10-18 21:13:06","2014-11-02 21:13:06","Delivered",2525533,316307987,"3","Enter Notes Here"
1696,184,4,"A",NULL,NULL,392,35,36,463,"2014-10-18 22:50:19","2014-10-18 22:50:19","2014-10-29 22:50:19","Delivered",8260609,583763919,"6","Enter Notes Here"
1697,157,3,"B",NULL,NULL,258,23,14,295,"2014-10-18 23:18:55","2014-10-18 23:18:55","2014-12-01 23:18:55","Cancelled",1059020,977895293,"1","Enter Notes Here"
1698,172,8,"B",NULL,NULL,376,34,90,500,"2014-10-18 23:51:29","2014-10-18 23:51:29","2014-11-02 23:51:29","Delivered",4509205,991317465,"2","Enter Notes Here"
1699,189,10,"D",NULL,NULL,352,32,36,420,"2014-10-19 00:56:40","2014-10-19 00:56:40","2014-10-27 00:56:40","Ready for Pickup",7384544,815544495,"2","Enter Notes Here"
1700,4,5,"F",NULL,NULL,411,37,64,512,"2014-10-19 00:56:44","2014-10-19 00:56:44","2014-11-02 00:56:44","In Transit",1272948,73805912,"4","Enter Notes Here"
1701,121,23,"D",NULL,NULL,206,19,59,284,"2014-10-19 01:22:51","2014-10-19 01:22:51","2014-11-16 01:22:51","In Transit",5956675,542365882,"7","Enter Notes Here"
1702,186,47,"B",NULL,NULL,356,32,77,465,"2014-10-19 01:25:06","2014-10-19 01:25:06","2014-11-04 01:25:06","In Transit",1208960,513576290,"9","Enter Notes Here"
1703,219,29,"A",NULL,NULL,359,32,96,487,"2014-10-19 01:27:28","2014-10-19 01:27:28","2014-11-17 01:27:28","In Transit",6624195,23594977,"3","Enter Notes Here"
1704,229,1,"C",NULL,NULL,83,7,73,163,"2014-10-19 03:32:03","2014-10-19 03:32:03","2014-11-12 03:32:03","Delivered",7240953,87263824,"3","Enter Notes Here"
1705,201,8,"C",NULL,NULL,143,13,82,238,"2014-10-19 04:04:36","2014-10-19 04:04:36","2014-12-01 04:04:36","In Transit",4970723,258275922,"8","Enter Notes Here"
1706,24,22,"A",NULL,NULL,345,31,21,397,"2014-10-19 07:07:05","2014-10-19 07:07:05","2014-11-23 07:07:05","In Transit",6952840,217546109,"9","Enter Notes Here"
1707,205,38,"C",NULL,NULL,131,12,34,177,"2014-10-19 07:44:49","2014-10-19 07:44:49","2014-11-27 07:44:49","Delivered",7779428,612934974,"8","Enter Notes Here"
1708,158,46,"D",NULL,NULL,351,32,86,469,"2014-10-19 08:31:05","2014-10-19 08:31:05","2014-11-26 08:31:05","Delivered",3176397,449888110,"4","Enter Notes Here"
1709,99,22,"E",NULL,NULL,500,45,27,572,"2014-10-19 09:26:36","2014-10-19 09:26:36","2014-12-04 09:26:36","Delivered",9973432,882524634,"8","Enter Notes Here"
1710,75,12,"B",NULL,NULL,347,31,52,430,"2014-10-19 09:27:15","2014-10-19 09:27:15","2014-12-05 09:27:15","Delivered",974898,408532430,"7","Enter Notes Here"
1711,95,13,"G",NULL,NULL,253,23,92,368,"2014-10-19 09:33:59","2014-10-19 09:33:59","2014-11-03 09:33:59","Ready for Pickup",7544180,731604763,"2","Enter Notes Here"
1712,214,2,"A",NULL,NULL,87,8,97,192,"2014-10-19 10:15:12","2014-10-19 10:15:12","2014-10-31 10:15:12","In Transit",323923,188230418,"1","Enter Notes Here"
1713,191,40,"E",NULL,NULL,386,35,19,440,"2014-10-19 11:29:15","2014-10-19 11:29:15","2014-11-24 11:29:15","Delivered",6848455,760212025,"1","Enter Notes Here"
1714,75,9,"B",NULL,NULL,96,9,38,143,"2014-10-19 12:41:50","2014-10-19 12:41:50","2014-10-28 12:41:50","In Transit",9414845,397345143,"9","Enter Notes Here"
1715,108,29,"B",NULL,NULL,331,30,51,412,"2014-10-19 13:31:26","2014-10-19 13:31:26","2014-11-18 13:31:26","Delivered",1842595,912252231,"7","Enter Notes Here"
1716,174,20,"G",NULL,NULL,148,13,78,239,"2014-10-19 15:12:03","2014-10-19 15:12:03","2014-11-15 15:12:03","In Transit",2391742,47741892,"3","Enter Notes Here"
1717,61,8,"A",NULL,NULL,46,4,89,139,"2014-10-19 15:24:16","2014-10-19 15:24:16","2014-10-26 15:24:16","Delivered",731144,568754395,"8","Enter Notes Here"
1718,95,10,"C",NULL,NULL,366,33,38,437,"2014-10-19 16:03:10","2014-10-19 16:03:10","2014-11-06 16:03:10","In Transit",2122853,571481910,"2","Enter Notes Here"
1719,107,50,"G",NULL,NULL,318,29,77,424,"2014-10-19 16:11:04","2014-10-19 16:11:04","2014-11-14 16:11:04","Delivered",4598036,202868173,"4","Enter Notes Here"
1720,52,12,"B",NULL,NULL,172,15,22,209,"2014-10-19 16:59:39","2014-10-19 16:59:39","2014-12-04 16:59:39","Cancelled",3526573,721995474,"5","Enter Notes Here"
1721,44,6,"G",NULL,NULL,66,6,57,129,"2014-10-19 17:15:58","2014-10-19 17:15:58","2014-11-06 17:15:58","In Transit",9987781,978660608,"1","Enter Notes Here"
1722,181,37,"F",NULL,NULL,273,25,68,366,"2014-10-19 17:49:46","2014-10-19 17:49:46","2014-11-24 17:49:46","Cancelled",2254360,764184044,"2","Enter Notes Here"
1723,214,40,"D",NULL,NULL,321,29,62,412,"2014-10-19 18:42:47","2014-10-19 18:42:47","2014-10-29 18:42:47","In Transit",2912223,784167599,"3","Enter Notes Here"
1724,78,1,"D",NULL,NULL,364,33,86,483,"2014-10-19 18:57:59","2014-10-19 18:57:59","2014-10-28 18:57:59","Delivered",7396842,772878732,"8","Enter Notes Here"
1725,66,43,"F",NULL,NULL,352,32,18,402,"2014-10-19 19:18:50","2014-10-19 19:18:50","2014-11-08 19:18:50","Delivered",9406683,354443304,"2","Enter Notes Here"
1726,219,15,"F",NULL,NULL,451,41,11,503,"2014-10-19 20:09:23","2014-10-19 20:09:23","2014-10-26 20:09:23","In Transit",793464,783952352,"2","Enter Notes Here"
1727,108,20,"G",NULL,NULL,214,19,17,250,"2014-10-19 20:15:15","2014-10-19 20:15:15","2014-11-03 20:15:15","Delivered",5627997,779385009,"2","Enter Notes Here"
1728,91,32,"E",NULL,NULL,330,30,35,395,"2014-10-19 20:21:55","2014-10-19 20:21:55","2014-12-04 20:21:55","Delivered",1175561,431690071,"9","Enter Notes Here"
1729,153,39,"A",NULL,NULL,387,35,67,489,"2014-10-19 22:18:44","2014-10-19 22:18:44","2014-11-06 22:18:44","Delivered",3762572,836450768,"3","Enter Notes Here"
1730,109,16,"A",NULL,NULL,402,36,13,451,"2014-10-19 23:14:41","2014-10-19 23:14:41","2014-11-07 23:14:41","Delivered",5932566,547148866,"5","Enter Notes Here"
1731,196,2,"B",NULL,NULL,53,5,28,86,"2014-10-19 23:50:46","2014-10-19 23:50:46","2014-12-03 23:50:46","Delivered",9022564,833668448,"5","Enter Notes Here"
1732,189,7,"B",NULL,NULL,312,28,72,412,"2014-10-19 23:55:53","2014-10-19 23:55:53","2014-10-27 23:55:53","Received",9609809,365587571,"9","Enter Notes Here"
1733,149,10,"D",NULL,NULL,176,16,68,260,"2014-10-20 01:22:46","2014-10-20 01:22:46","2014-11-26 01:22:46","Delivered",3503042,707781330,"3","Enter Notes Here"
1734,219,43,"G",NULL,NULL,193,17,90,300,"2014-10-20 02:25:20","2014-10-20 02:25:20","2014-12-05 02:25:20","Delivered",6180625,53719679,"7","Enter Notes Here"
1735,34,30,"A",NULL,NULL,476,43,72,591,"2014-10-20 02:48:22","2014-10-20 02:48:22","2014-11-29 02:48:22","Ready for Pickup",6235705,791491198,"8","Enter Notes Here"
1736,218,6,"F",NULL,NULL,263,24,23,310,"2014-10-20 04:46:05","2014-10-20 04:46:05","2014-11-24 04:46:05","Delivered",5383437,754577606,"8","Enter Notes Here"
1737,156,21,"D",NULL,NULL,343,31,57,431,"2014-10-20 04:48:09","2014-10-20 04:48:09","2014-11-04 04:48:09","In Transit",544241,216903144,"5","Enter Notes Here"
1738,218,29,"C",NULL,NULL,97,9,48,154,"2014-10-20 04:55:39","2014-10-20 04:55:39","2014-10-28 04:55:39","Delivered",8681376,810760420,"7","Enter Notes Here"
1739,34,1,"A",NULL,NULL,297,27,76,400,"2014-10-20 05:57:27","2014-10-20 05:57:27","2014-11-14 05:57:27","Delivered",5490250,399690703,"1","Enter Notes Here"
1740,167,32,"C",NULL,NULL,142,13,45,200,"2014-10-20 08:01:46","2014-10-20 08:01:46","2014-12-02 08:01:46","Received",8102540,873854773,"4","Enter Notes Here"
1741,49,28,"B",NULL,NULL,271,24,80,375,"2014-10-20 09:31:19","2014-10-20 09:31:19","2014-12-02 09:31:19","Delivered",8540931,936939083,"9","Enter Notes Here"
1742,99,28,"E",NULL,NULL,91,8,10,109,"2014-10-20 12:20:08","2014-10-20 12:20:08","2014-11-07 12:20:08","Cancelled",9643988,927896201,"9","Enter Notes Here"
1743,22,48,"F",NULL,NULL,112,10,39,161,"2014-10-20 12:57:13","2014-10-20 12:57:13","2014-11-10 12:57:13","In Transit",6252089,242062400,"8","Enter Notes Here"
1744,84,1,"G",NULL,NULL,151,14,16,181,"2014-10-20 13:07:08","2014-10-20 13:07:08","2014-11-23 13:07:08","Ready for Pickup",3953629,587728173,"8","Enter Notes Here"
1745,216,45,"A",NULL,NULL,71,6,96,173,"2014-10-20 14:20:28","2014-10-20 14:20:28","2014-11-08 14:20:28","Received",8487483,276898108,"5","Enter Notes Here"
1746,34,3,"B",NULL,NULL,272,24,23,319,"2014-10-20 14:42:04","2014-10-20 14:42:04","2014-11-25 14:42:04","Delivered",357209,504347608,"1","Enter Notes Here"
1747,211,30,"C",NULL,NULL,300,27,31,358,"2014-10-20 16:35:58","2014-10-20 16:35:58","2014-12-03 16:35:58","Delivered",1872045,424798114,"1","Enter Notes Here"
1748,175,23,"D",NULL,NULL,394,35,18,447,"2014-10-20 16:43:00","2014-10-20 16:43:00","2014-11-13 16:43:00","Delivered",5418758,392888825,"4","Enter Notes Here"
1749,34,3,"D",NULL,NULL,391,35,10,436,"2014-10-20 17:12:56","2014-10-20 17:12:56","2014-11-15 17:12:56","Delivered",9648851,511323762,"8","Enter Notes Here"
1750,116,4,"D",NULL,NULL,166,15,23,204,"2014-10-20 17:14:02","2014-10-20 17:14:02","2014-11-14 17:14:02","Cancelled",6069729,770266033,"2","Enter Notes Here"
1751,8,23,"A",NULL,NULL,324,29,83,436,"2014-10-20 22:10:25","2014-10-20 22:10:25","2014-11-01 22:10:25","Delivered",5126195,929989212,"9","Enter Notes Here"
1752,54,45,"F",NULL,NULL,396,36,72,504,"2014-10-20 23:44:21","2014-10-20 23:44:21","2014-12-07 23:44:21","In Transit",1695411,826725820,"5","Enter Notes Here"
1753,58,34,"D",NULL,NULL,366,33,63,462,"2014-10-21 03:05:43","2014-10-21 03:05:43","2014-12-03 03:05:43","Delivered",3754208,323773609,"7","Enter Notes Here"
1754,46,27,"B",NULL,NULL,11,1,13,25,"2014-10-21 11:56:05","2014-10-21 11:56:05","2014-11-12 11:56:05","Delivered",7293997,798620157,"1","Enter Notes Here"
1755,19,49,"D",NULL,NULL,456,41,63,560,"2014-10-21 18:02:51","2014-10-21 18:02:51","2014-11-21 18:02:51","Delivered",2588851,890668444,"4","Enter Notes Here"
